yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
12/02/2002, 19:13:16.2,51.701,-3.256,-0.5758644557762413,2.4486060610778644,11.0,0.1,4,, BARGOED,MID GLAMORGAN
17/02/2002, 15:44:06.7,51.706,-3.261,-0.8734542013930819,0.7108528490242653,10.0,0.1, ,, BARGOED,MID GLAMORGAN
24/02/2002, 23:18:35.4,51.7,-3.272,-0.7884285597882704,0.18952688540818546,9.0,0.1, ,, BARGOED,MID GLAMORGAN
16/03/2002, 05:07:14.7,51.702,-3.266,-0.894710611794285,-0.33179907820789434,7.0,0.1, ,, BARGOED,MID GLAMORGAN
04/04/2002, 08:45:46.8,51.662,-3.402,-0.2782747101594008,-0.1580237570025343,6.0,0.1, ,, MOUNTAIN ASH,MID GLAMO
15/05/2002, 07:21:39.7,51.601,-2.872,1.4222381219368312,-0.6793497206186141,6.0,0.0, ,, NEWPORT,GWENT
20/06/2002, 17:26:41.8,51.567,-3.081,0.39130221747849064,2.2748307398725043,13.0,0.1,3,, CARDIFF,S GLAMORGAN
01/08/2002, 23:14:56.5,51.812,-3.006,0.4975842694845051,0.015751564202825776,11.0,0.1, ,, ABERGAVENNY,GWENT
18/09/2002, 05:20:10.3,51.713,-3.588,-0.969108048198495,0.8846281702296254,11.0,0.2, ,, GLYN-NEATH,W GLAMORGAN
21/10/2002, 00:33:59.8,52.057,-3.388,0.17873811346646162,0.18952688540818546,11.0,0.1, ,, BRECON,POWYS
28/12/2002, 14:36:03.2,51.708,-2.861,1.6241740207482587,1.4059541338457047,13.0,0.1, ,, USK,GWENT
21/01/2003, 01:40:55.8,51.671,-3.058,-0.12947983735098045,0.015751564202825776,7.0,0.1, ,, PONTYPOOL,GWENT
23/01/2003, 17:34:31.7,51.716,-3.336,-0.03382599054556736,-0.1580237570025343,8.0,0.1, ,, MERTHYR TYDFIL,M GLAMO
25/01/2003, 19:20:59.4,51.669,-3.052,-0.7884285597882704,-0.1580237570025343,10.0,0.1, ,, PONTYPOOL,GWENT
17/03/2003, 10:24:14.2,51.653,-3.06,-0.5971208661774443,-0.8531250418239738,7.0,0.1, ,, CWMBRAN,GWENT
14/04/2003, 14:35:48.3,51.698,-3.246,-0.9053388169948864,-0.33179907820789434,5.0,0.0, ,, BARGOED,MID GLAMORGAN
08/05/2003, 19:38:24.1,51.994,-3.617,-0.35267214656361096,1.2321788126403448,24.0,0.2, ,, LLANDOVERY,POWYS
10/05/2003, 02:03:07.3,51.477,-3.522,-0.3845567621654153,-0.33179907820789434,12.0,0.1, ,, COWBRIDGE,SOUTH GLAM
07/06/2003, 21:14:03.8,51.999,-3.214,1.3159560699308168,-0.8531250418239738,6.0,0.0, ,, TALGARTH,POWYS
22/11/2003, 21:22:48.7,51.395,-2.655,0.4338150382808963,0.3633022066135455,13.0,0.2, ,, BRISTOL,AVON
12/12/2003, 02:39:40.5,51.692,-3.035,0.4975842694845051,-0.8531250418239738,8.0,0.1, ,, PONTYPOOL,GWENT
24/02/2004, 22:09:51.8,52.09,-3.18,-0.33141573616240805,-1.0269003630293339,7.0,0.1, ,, HAY-ON-WYE,HER & WOR
05/03/2004, 04:50:37.8,52.088,-2.898,0.3275329862748818,-0.505574399413254,5.0,0.0, ,, HEREFORD,HER & WOR
07/03/2004, 05:26:53.0,51.669,-3.096,-1.0435054846027052,-0.505574399413254,9.0,0.0, ,, NEWBRIDGE,GWENT
08/04/2004, 20:53:42.2,51.837,-2.94,0.9971099139127733,-0.505574399413254,9.0,0.1, ,, ABERGAVENNY,GWENT
29/06/2004, 06:13:29.5,51.948,-3.5,0.6357509370923241,1.0584034914349854,11.0,0.2, ,, SENNYBRIDGE,POWYS
01/12/2004, 05:35:54.6,51.763,-3.017,1.3053278647302151,0.5370775278189052,10.0,0.1, ,, BLAENAVON,GWENT
