yyyy-mm-dd,hh:mm:ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county,
28/12/2015, 22:11:12.9,51.663,-3.174,10.6,1.6,6,0.6, , , BLACKWOOD,CAERPHILLY,
18/02/2018, 11:00:33.8,51.76,-3.825,7.7,1.6,11,0.4, , , CWMLLYNFELL,NPT,
01/01/2019, 01:18:31.1,52.412,-3.139,7.5,1.6,13,0.3, , , QUABBS,SHROPSHIRE,
10/07/2020, 14:36:12.0,51.575,-3.053,20.3,1.6,7,0.3, , , ROGERSTONE,NEWPORT,
23/06/2022, 20:00:12.1,52.578,-2.882,11.5,1.6,15,0.3, , , WENTNOR,SHROPSHIRE,
26/03/2023, 21:26:24.4,51.114,-3.77,16.6,1.6,9,0.3, , , SIMONSBATH,SOMERSET,
31/05/2023, 08:56:09.9,51.804,-4.803,13.3,1.6,9,0.2, , , NARBERTH,DYFED,
29/01/1980, 21:43:00.0,51.57,-3.26, ,1.7, , , , , TREFORREST,,
30/01/1980, 02:58:00.0,51.65,-2.88, ,1.7, , , , , NEWPORT AREA,,
25/07/1984, 03:03:53.9,52.953,-4.274,22.9,1.7,12,0.9,2, , LLEYN PENIN,NW WALES,
01/08/1984, 03:07:43.0,52.968,-4.383,23.1,1.7,6,0.1,2, , LLEYN PENIN,NW WALES,
30/01/1985, 23:31:40.2,52.955,-4.417,22.6,1.7,19,0.2, , , LLEYN PENIN, NW WALES,
04/04/1985, 19:51:12.5,52.972,-4.4,23.4,1.7,15,0.1, , , LLEYN PENIN, NW WALES,
13/09/1986, 17:34:35.8,51.089,-2.868,1.4,1.7,7,0.2, , , NR BRIDGWATER,SOMERSET,
07/09/1987, 10:42:40.8,53.011,-4.497,7.5,1.7,18,0.3, , , LLEYN,GWYNEDD,
10/01/1990, 07:35:00.1,51.63,-2.95,19.2,1.7,5, , , , CAERLEON,GWENT,
21/06/1990, 01:48:43.7,51.661,-3.07,1.7,1.7,6,0.2, , , CWMBRAN,GWENT,
06/04/1991, 05:14:31.2,52.947,-4.386,18,1.7,5,0.1, , , LLEYN,GWYNEDD,
22/08/1991, 18:37:33.8,51.895,-4.178,4.8,1.7,14,0.4, , , CARMARTHEN,DYFED,
15/12/1991, 19:14:26.3,52.972,-4.356,13.7,1.7,15,0.3, , , LLEYN,GWYNEDD,
11/04/1992, 06:45:38.2,51.643,-3.103,15.5,1.7,12,0.2, , , ABERCARN,GWENT,
21/08/1992, 16:46:42.1,51.878,-2.747,13.3,1.7,15,0.2, , , MONMOUTH,GWENT,
15/05/1994, 22:14:10.5,52.967,-4.397,21.9,1.7,15,0.1, , , LLEYN PENIN,GWYNEDD,
13/07/1994, 00:57:17.8,53.376,-4.687,10.7,1.7,19,0.1, , , HOLYHEAD BAY,ANGLESEY,
04/10/1995, 20:40:27.2,51.71,-4.144,10.3,1.7, , , , , LLANELLI,DYFED,
27/02/1997, 09:33:00.1,52.929,-2.823,11.2,1.7, , , , , ELLESMERE,SHROPSHIRE,
23/05/1997, 07:29:47.0,52.932,-4.554,15.6,1.7, , , , , PWLLHELI,GWYNEDD,
27/07/1997, 13:03:50.5,52.796,-2.749,11.7,1.7, , , , , SHREWSBURY,SHROPSHIRE,
19/11/1997, 13:12:56.4,51.699,-4.243,20.1,1.7, , , , , BURRY PORT,DYFED,
21/11/1997, 21:15:36.4,51.32,-2.588,13.5,1.7, , , , , BRISTOL,AVON,
31/05/1998, 13:03:31.7,51.206,-4.689,8.7,1.7, , , , , BRISTOL CHANNEL,,
18/08/2000, 17:08:52.0,53.459,-4.337,12.4,1.7, , , , , OFF ANGLESEY,GWYNEDD,
15/03/2001, 13:05:34.2,53.015,-2.677,9.9,1.7, , , , , WHITCHURCH,SHROPSHIRE,
28/01/2002, 00:30:09.2,51.702,-3.258,5.1,1.7, , , , , BARGOED,MID GLAMORGAN,
24/02/2002, 23:18:35.4,51.7,-3.272,3.2,1.7,9,0.1, , , BARGOED,MID GLAMORGAN,
21/10/2002, 00:33:59.8,52.057,-3.388,12.3,1.7,11,0.1, , , BRECON,POWYS,
25/12/2003, 22:13:36.6,51.203,-3.725,2.5,1.7,13,0.2, , , LYNTON,DEVON,
30/05/2005, 03:19:23.7,51.191,-4.701,22.3,1.7,14,0.3, , , LUNDY ISLAND,DEVON,
22/08/2010, 18:51:24.5,52.558,-4.234,7.4,1.7,13,0.2, , , CARDIGAN BAY,WALES,
29/05/2013, 03:20:39.5,52.879,-4.705,10,1.7,13,0.2,2, , LLEYN PENINSULA,,
28/04/2014, 03:44:06.5,51.845,-4.784,14.1,1.7,8,0.4, , , WISTON,PEMBROKESHIRE,
12/09/2015, 02:00:42.8,53.145,-4.466,7.7,1.7,12,0.2,3, , CAERNARFON BAY,GWYNEDD,
18/04/2016, 20:49:37.0,51.974,-2.753,4,1.7,15,0.4,2, , HEREFORD,HEREFORDSHIRE,
25/08/2016, 14:59:16.7,52.57,-2.643,7.5,1.7,7,0.4, , , HUGHLEY,SHROPSHIRE,
27/04/2018, 16:30:16.8,52.091,-3.372,5.3,1.7,13,0.3, , , BUILTH WELLS,POWYS,
06/01/2019, 22:09:46.3,51.272,-2.959,9.9,1.7,12,0.2, , , LYMPSHAM,SOMERSET,
18/06/2019, 19:53:12.9,53.289,-4.911,10.4,1.7,12,0.2, , , IRISH SEA,,
24/09/2020, 11:11:45.7,53.123,-3.039,7.7,1.7,11,0.4, , , HOPE,FLINTSHIRE,
24/01/1979, 02:49:54.1,52.34,-3.84,1.3,1.8, , , , , S. OF PLYNLIMON, DYFED,
22/06/1980, 05:34:49.7,51.68,-3.02, ,1.8, , , , , NEWPORT AREA,,
19/07/1984, 07:06:00.8,52.913,-4.437,0,1.8,11,0.3,3, , LLEYN PENIN,NW WALES,
25/07/1984, 06:08:34.0,52.993,-4.385,18.7,1.8,13,0.7,3, , LLEYN PENIN,NW WALES,
27/07/1984, 21:29:38.2,52.989,-4.419,19.1,1.8,8,0.2,4, , LLEYN PENIN,NW WALES,
12/08/1984, 06:09:10.1,52.968,-4.385,22.2,1.8,13,0.2,2, , LLEYN PENIN,NW WALES,
22/08/1984, 18:29:15.8,52.965,-4.376,21.9,1.8,12,0,2, , LLEYN PENIN,NW WALES,
08/10/1984, 20:47:36.2,52.958,-4.385,21.3,1.8,16,0.1,2, , LLEYN PENIN,NW WALES,
26/11/1984, 05:45:26.8,52.962,-4.382,23.2,1.8,20,0.1,2, , LLEYN PENIN,NW WALES,
22/11/1985, 06:33:00.0,53.473,-2.56,0.1,1.8,16,0.3, , , GOLBORNE,MANCHESTER,
01/04/1986, 08:49:20.7,52.972,-4.374,17.7,1.8,13,0.3,2, , LLEYN AFTERSHOCK,,
17/10/1986, 10:35:34.0,52.083,-3.419,18.8,1.8,13,0.2, , , NR BUILTH WELLS,POWYS,
08/05/1989, 06:00:53.5,52.201,-3.327,8.1,1.8,8,0.3, , , LL'DRINDOD WELLS,POWYS,
18/01/1990, 00:06:38.8,52.979,-4.378,18.7,1.8,18,0.4,3, , LLEYN,GWYNEDD,
20/04/1990, 00:22:27.2,52.96,-4.385,21.1,1.8,13,0.1, , , LLEYN,GWYNEDD,
13/12/1990, 21:58:59.5,51.374,-3.176,0,1.8,10,0.7, , , BRISTOL CHANNEL,,
08/04/1992, 15:49:39.0,52.926,-4.362,15.6,1.8,14,0.1, , , PWLLHELI,GWYNEDD,
02/03/1993, 14:36:15.2,51.05,-2.703,12.9,1.8,13,0.2, , , SOMERTON,SOMERSET,
31/12/1993, 21:20:58.6,51.604,-3.602,3.7,1.8,14,0.2, , , PONTYCYMER,W GLAMORGAN,
20/10/1994, 13:23:11.9,52.996,-3.895,0.7,1.8,25,0.1, , , BL FFESTINIOG,GWYNEDD,
14/11/1997, 00:30:45.4,51.627,-3.034,4.3,1.8, , , , , NEWPORT,GWENT,
30/10/1998, 05:27:50.7,51.827,-4.491,11.8,1.8, , , , , ST CLEARS,DYFED,
27/04/1999, 22:45:45.7,51.391,-2.53,17,1.8, , , , , BRISTOL,AVON,
20/01/2000, 14:10:51.0,51.614,-3.625,11.4,1.8, , , , , MAESTEG,MID GLAMORGAN,
20/06/2001, 11:45:14.6,51.948,-3.09,28.8,1.8, , , , , TALGARTH,POWYS,
16/09/2001, 02:44:31.4,51.742,-4.134,13.5,1.8, , , , , LLANELLI,DYFED,
15/11/2001, 06:35:54.0,51.325,-2.715,16.9,1.8, , , , , BRISTOL,AVON,
01/03/2003, 17:26:43.0,52.33,-3.828,14.4,1.8,10,0.2, , , DEVIL'S BRIDGE,DYFED,
22/11/2003, 21:22:48.7,51.395,-2.655,14.7,1.8,13,0.2, , , BRISTOL,AVON,
23/03/2006, 18:56:29.2,51.752,-3.076,14.3,1.8,12,0.2, , , ABERTILLERY,GWENT,
17/01/2011, 14:28:11.2,51.595,-3.589,10.1,1.8,10,0.2, , , MAESTEG,BRIDGEND,
11/05/2012, 18:17:14.2,51.852,-4.416,5,1.8,12,0.3, , , CARMARTHEN,DYFED,
08/05/2014, 00:19:53.9,52.007,-3.077,16.2,1.8,7,0.2, , , DORSTONE,HEREFORDSHIRE,
12/06/2015, 09:38:35.7,51.714,-4.159,6,1.8,7,0.3, , , LLANELLI,CARMARTHS,
31/07/2015, 15:38:15.1,52.998,-5.352,10.3,1.8,11,0.1, , , IRISH SEA,,
27/12/2015, 14:33:52.7,51.666,-3.179,11.2,1.8,9,0.3, , , BLACKWOOD,CAERPHILLY,
27/12/2015, 21:54:49.0,51.661,-3.183,9,1.8,9,0.2, , , BLACKWOOD,CAERPHILLY,
07/01/2016, 18:52:25.5,53.092,-5.153,11.5,1.8,11,0.2, , , IRISH SEA,,
17/02/2018, 14:35:21.0,51.76,-3.821,7.5,1.8,8,0.3, , , CWMLLYNFELL,NPT,
06/01/2020, 02:35:08.7,51.602,-3.523,4.8,1.8,10,0.4, , , OGMORE VALE,BRIDGEND,
11/10/2020, 17:11:33.3,52.601,-4.183,7.5,1.8,17,0.4, , , TONFANAU,GWYNEDD,
19/07/2021, 04:29:08.8,52.366,-2.889,7.4,1.8,11,0.2, , , LEINTWARDINE,HEREF,
11/10/2022, 08:37:12.4,53.131,-3.852,7.8,1.8,14,0.3,3, , LLANRWST,CONWY,
09/04/2023, 14:39:54.7,51.857,-4.436,5.9,1.8,12,0.3, , , MEIDRIM,CARMARTH,
28/12/1980, 21:47:43.2,53.282,-4.701,3,1.9,3,0.3,3, , OFF ANGLESEY,,
19/07/1984, 09:17:00.9,52.974,-4.394,7.7,1.9,13,0.9,3, , LLEYN PENIN,NW WALES,
21/07/1984, 03:45:43.9,52.95,-4.474,7.5,1.9,11,0.5,4, , LLEYN PENIN,NW WALES,
30/07/1984, 01:24:36.3,53.268,-4.962,6.3,1.9,3,0.2,2, , LLEYN PENIN,NW WALES,
30/07/1984, 08:12:26.8,52.968,-4.383,22.5,1.9,6,0.1,2, , LLEYN PENIN,NW WALES,
31/07/1984, 19:28:46.9,52.969,-4.4,23.3,1.9,6,0,2, , LLEYN PENIN,NW WALES,
05/08/1984, 21:16:21.4,52.966,-4.378,21.9,1.9,13,0.1,2, , LLEYN PENIN,NW WALES,
24/08/1984, 22:38:44.6,52.963,-4.377,21.6,1.9,12,0.1,2, , LLEYN PENIN,NW WALES,
08/09/1984, 04:09:49.7,52.965,-4.392,23.6,1.9,13,0,2, , LLEYN PENIN,NW WALES,
02/10/1984, 15:58:30.8,52.955,-4.4,22.6,1.9,22,0.3,2, , LLEYN PENIN,NW WALES,
18/09/1985, 02:29:39.9,52.966,-4.397,23.2,1.9,6,0, , , LLEYN PENIN, NW WALES,
12/12/1987, 23:34:38.7,52.286,-3.251,7.7,1.9,15,0.3, , , L'DRINDOD WELLS,POWYS,
14/03/1990, 02:41:06.3,51.006,-2.906,14.2,1.9,5,0.1, , , SOMERTON,SOMERSET,
04/04/1990, 02:39:14.3,53.124,-2.606,9.7,1.9,14,0.2, , , ALPRAHAM,CHESHIRE,
16/09/1993, 13:26:31.1,52.309,-2.733,14,1.9,13,0.2, , , LUDLOW,SHROPSHIRE,
21/02/1994, 22:03:46.7,51.27,-2.715,15,1.9,25,0.2, , , CHEDDAR,SOMERSET,
18/08/1996, 04:34:36.1,53.153,-4.736,16.1,1.9, , , , , CAERNARVON BAY,,
13/07/1998, 08:20:44.4,52.147,-2.704,18.2,1.9, , , , , LEOMINSTER,HER & WOR,
09/07/1999, 14:31:11.9,51.697,-3.219,2.1,1.9, , ,3, , BARGOED,MID GLAMORGAN,
12/11/1999, 13:27:43.6,51.965,-3.566,15.9,1.9, , , , , SENNYBRIDGE,POWYS,
24/03/2000, 20:58:53.8,52.898,-2.546,5.3,1.9, , , , , MARKET DRAYTON,SALOP,
21/04/2001, 14:35:54.2,51.594,-3.301,16.9,1.9, , , , , PONTYPRIDD,GWENT,
01/12/2004, 05:35:54.6,51.763,-3.017,22.9,1.9,10,0.1, , , BLAENAVON,GWENT,
14/08/2006, 16:40:45.7,51.092,-3.009,6,1.9,12,0.3, , , BRIDGWATER,SOMERSET,
24/11/2007, 14:41:31.6,53.127,-4.541,5.2,1.9,16,0.3, , , CAERNARFON BAY,,
09/08/2008, 09:56:52.4,52.342,-2.506,10.7,1.9,9,0.4, , , LUDLOW,SHROPSHIRE,
10/06/2009, 04:59:56.4,51.807,-3.423,12.3,1.9,12,0.3, , , VAYNOR,MERTHYR TYDFIL,
19/02/2012, 13:34:43.7,51.634,-2.96,12.6,1.9,10,0.2, , , PONTHIR,MONMOUTHSHIRE,
07/02/2013, 22:44:54.5,53.047,-4.368,14,1.9,15,0.2,3, , CAERNARFON BAY,GWYNEDD,
19/12/2013, 09:30:25.0,52.045,-3.658,4.5,1.9,9,0.3, , , LLANWRTYD WELLS,POWYS,
08/11/2014, 06:00:56.1,51.693,-3.073,1.7,1.9,12,0.3, , , PONTYPOOL,TORFAEN,
04/12/2014, 16:07:06.5,51.666,-3.114,6.1,1.9,7,0.1,2, , NEWBRIDGE,CAERPHILLY,
26/06/2015, 11:55:06.4,53.319,-3.327,5.6,1.9,14,0.3, , , HOLYWELL,FLINTSHIRE,
30/12/2015, 01:03:52.1,51.662,-3.157,11.4,1.9,7,0.4,2, , BLACKWOOD,CAERPHILLY,
13/06/2016, 21:40:46.4,53.237,-3.743,8.8,1.9,19,0.3,3, , COLWYN BAY,CONWY,
10/12/2016, 01:22:17.7,51.796,-4.03,11.8,1.9,8,0.3, , , SARON,CARMARTHENSHIRE,
22/08/2019, 12:48:33.1,52.83,-2.621,7.4,1.9,13,0.4, , , HODNET,SHROPSHIRE,
26/09/2019, 00:11:57.7,52.84,-2.62,7.4,1.9,14,0.4, , , HODNET,SHROPSHIRE,
01/02/2021, 18:05:16.1,51.961,-3.043,13.1,1.9,10,0.4, , , LLANVEYNOE,HEREF,
28/09/2021, 04:14:45.9,51.735,-4.632,6.2,1.9,10,0.4, , , AMROTH,PEMBROKESHIRE,
13/08/1938, 04:00:00.0,52.93,-4.39, ,2, , , , , PWLLHELI,,
18/05/1940, 13:55:00.0,53.38,-3.88, ,2, , , , , DEGANWY,,
12/12/1940, 21:30:00.0,53.03,-4.18, ,2, , , , , CAERNARVON,,
26/12/1947, 06:20:00.0,53.15,-4.04, ,2, , , , , BETHESDA,,
02/04/1948, 03:30:00.0,53.19,-3.96, ,2, , , , , BETHESDA,,
11/06/1949, 23:45:00.0,53.15,-4.04, ,2, , , , , BETHESDA,,
22/08/1955, 12:15:00.0,52.56,-4.09, ,2, , , , , ABERDOVEY,,
05/05/1967, 00:00:00.0,53.16,-4.22, ,2, , , , , BANGOR,,
28/10/1978, 22:36:55.8,52.34,-2.65, ,2, , , , , LUDLOW AREA,,
20/03/1979, 20:14:00.0,51.76,-3.23, ,2, , , , , RHYMNEY AREA,,
08/08/1979, 05:39:00.0,52.39,-2.62, ,2, , , , , LUDLOW AREA,,
30/07/1980, 22:57:00.0,52.17,-3.53, ,2, , , , , BUILTH WELLS,,
21/06/1981, 02:00:35.9,52.93,-4.348,0,2,4,0.4, , , CAERNARVON BAY,,
28/05/1984, 09:05:26.3,52.76,-5.04,1.1,2, , , , , MID IRISH SEA,,
29/07/1984, 00:48:02.4,52.976,-4.412,19.4,2,9,0.2,3, , LLEYN PENIN,NW WALES,
04/08/1984, 06:35:34.1,52.966,-4.396,20.9,2,8,0.1,2, , LLEYN PENIN,NW WALES,
22/08/1984, 19:50:35.8,52.97,-4.405,18.9,2,12,0.1,2, , LLEYN PENIN,NW WALES,
11/09/1984, 01:33:16.3,52.968,-4.397,21.8,2,14,0.1,2, , LLEYN PENIN,NW WALES,
24/03/1985, 03:25:46.9,52.971,-4.397,22.7,2,15,0.1, , , LLEYN PENIN, NW WALES,
27/12/1985, 02:42:02.9,52.954,-4.412,14.4,2,12,0.3, , , LLEYN PENIN, NW WALES,
04/01/1986, 18:02:11.6,52.958,-4.423,12.3,2,11,0.3,2, , LLEYN AFTERSHOCK,,
19/11/1986, 01:22:20.8,52.973,-4.361,21.3,2,13,0.3,3, , LLEYN AFTERSHOCK,,
06/02/1987, 11:03:03.2,51.279,-3.375,0,2,7,0.3, , , BRISTOL CHANNEL,,
03/12/1987, 20:33:39.5,51.076,-2.763,2.7,2,6,0.2, , , SE BRIDGWATER,SOMERSET,
19/08/1988, 06:41:25.6,52.962,-4.361,21.2,2,13,0.1,3, , LLEYN PEN,GWYNEDD,
28/07/1989, 13:58:16.6,52.968,-4.372,20.7,2,13,0.2, , , LLEYN,GWYNEDD,
10/07/1990, 01:26:16.2,52.673,-2.746,9.1,2,34,0.2,4, , SHREWSBURY,SHROPSHIRE,
04/04/1991, 04:16:42.5,51.678,-3.066,0,2,15,0.3, , , PONTYWAUN,GWENT,
27/06/1991, 16:25:53.8,52.115,-2.543,10.1,2,27,1.2, , , WESTHIDE,HER & WORC,
23/04/1992, 13:10:44.8,51.99,-5.382,8.6,2,15,0.4, , , ST GEORGE'S CHANNEL,,
22/06/1994, 22:16:50.3,51.63,-3.134,13.9,2,29,0.2, , , ABERCARN,GWENT,
17/08/1994, 23:50:50.7,51.697,-3.249,0.1,2,24,0.2,3, , BARGOED,MID GLAMORGAN,
17/11/1996, 03:06:27.5,53.417,-2.678,9.7,2, , , , , ST HELENS,MERSEYSIDE,
23/11/1998, 13:43:34.8,51.701,-3.066,15,2, , , , , PONTYPOOL,GWENT,
12/02/2000, 18:51:06.2,52.352,-3.946,4.4,2, , , , , ABERYSTWYTH,DYFED,
11/08/2000, 06:22:05.5,51.353,-3.237,7.3,2, , , , , BRISTOL CHANNEL,,
04/03/2001, 22:36:30.9,52.433,-4.459,8.9,2, , , , , CARDIGAN BAY,WALES,
17/02/2002, 15:44:06.7,51.706,-3.261,2.4,2,10,0.1, , , BARGOED,MID GLAMORGAN,
17/12/2009, 15:26:16.5,53.045,-2.965,7.5,2,15,0.3, , , WREXHAM,WREXHAM,
04/08/2011, 16:45:18.5,52.252,-2.842,8.4,2,8,0.2, , , LEOMINSTER,HEREFORD,
25/02/2015, 10:41:24.9,51.636,-3.594,4.8,2,12,0.3,3, , BLAENGARW,BRIDGEND,
10/06/2015, 13:03:03.1,51.062,-4.714,23.3,2,8,0.3, , , BRISTOL CHANNEL,,
27/10/2022, 12:27:52.2,52.08,-3.605,6.9,2,9,0.3, , , LLANWRTYD WELLS,POWYS,
27/12/2022, 01:09:12.5,51.878,-3.051,17.5,2,14,0.3, , , LLANBEDR,POWYS,
07/02/1980, 11:27:00.0,51.65,-2.82, ,2.1, , ,3, , NEWPORT AREA,,
09/11/1981, 04:20:25.8,51.751,-3.13,0.1,2.1,5,0.5,3, , CWMBRAN,,
11/09/1984, 15:58:18.7,52.965,-4.38,23.7,2.1,14,0.1,2, , LLEYN PENIN,NW WALES,
16/10/1984, 12:35:05.5,52.959,-4.387,23,2.1,16,0.1,2, , LLEYN PENIN,NW WALES,
06/07/1988, 05:09:16.3,51.731,-5.062,5.7,2.1,32,0.8, , , MILFORD HAVEN,DYFED,
28/03/1991, 01:50:59.2,51.469,-3.515,12.6,2.1,11,0.2, , , BRISTOL CHANNEL,,
14/08/1991, 13:22:40.9,52.038,-3.582,9.4,2.1,18,0.3, , , BRECON,POWYS,
30/11/1991, 14:41:51.1,51.5,-4.408,17.5,2.1,19,0.3, , , BRISTOL CHANNEL,,
08/07/1992, 08:59:58.8,51.936,-2.673,18.6,2.1,27,0.2, , , ROSS-ON-WYE,HER & WOR,
30/06/1993, 05:59:56.8,53.313,-2.854,10.6,2.1,33,0.4, , , ELLESMERE PRT,CHESHIRE,
11/10/1993, 09:43:33.9,53.149,-3.712,10,2.1,17,0.2,3, , BETWS-Y-COED,GWYNEDD,
13/03/1995, 22:45:10.5,51.553,-3.134,11.5,2.1,15,0.2, , , CARDIFF,SOUTH GLAMORGAN,
26/08/1996, 11:16:52.9,52.031,-3.591,18,2.1, , , , , SENNYBRIDGE,POWYS,
12/03/1997, 10:15:49.6,52.277,-2.782,13.7,2.1, , , , , LEOMINSTER,HER & WOR,
31/08/1998, 12:23:14.3,53.028,-5.331,9.2,2.1, , , , , IRISH SEA,,
13/08/1999, 05:28:58.6,51.689,-3.215,7.4,2.1, , , , , BARGOED,MID GLAMORGAN,
17/10/2001, 23:21:35.2,53.206,-2.751,6.9,2.1, , , , , CHESTER,CHESHIRE,
05/11/2001, 02:52:18.9,53.156,-4.466,8.4,2.1,19,0.4,2, , ANGLESEY,GWYNEDD,
26/04/2002, 03:25:31.3,52.833,-4.385,11.9,2.1,12,0.1, , , PWLLHELI,GWYNEDD,
18/09/2002, 05:20:10.3,51.713,-3.588,1.5,2.1,11,0.2, , , GLYN-NEATH,W GLAMORGAN,
10/11/2004, 23:35:15.2,53.175,-5.241,7.5,2.1,17,0.3, , , IRISH SEA,,
12/05/2005, 20:06:06.8,51.907,-3.862,10.2,2.1,22,0.3, , , LLANDEILO,DYFED,
26/09/2006, 19:34:36.6,52.041,-3.14,19.2,2.1,19,0.2, , , HAY-ON-WYE,HER & WORC,
02/07/2008, 10:37:19.0,52.101,-3.406,8.4,2.1,10,0.3, , , BUILTH WELLS,POWYS,
02/12/2009, 17:52:59.2,51.697,-3.237,8.5,2.1,12,0.3, , , BARGOED,CAERPHILLY,
14/11/2016, 07:20:09.1,51.888,-3.17,4.9,2.1,13,0.5, , , CRICKHOWELL,POWYS,
16/07/2017, 10:28:48.7,51.695,-3.23,7.5,2.1,12,0.2, , , BARGOED,CAERPHILLY,
20/04/2018, 14:59:36.4,51.912,-2.935,20.7,2.1,14,0.2, , , PANDY,MONMOUTHSHIRE,
22/09/1931, 08:31:00.0,53.26,-4.23, ,2.2, , , , , ANGLESEY,,
26/09/1941, 23:05:00.0,53.15,-4.04, ,2.2, , , , , BETHESDA,,
27/09/1941, 01:30:00.0,53.15,-4.04, ,2.2, , , , , BETHESDA,,
22/02/1980, 14:04:00.0,51.65,-2.83, ,2.2, , , , , NEWPORT AREA,,
07/03/1980, 09:37:00.0,51.66,-3.12, ,2.2, , , , , EBBW VALE,,
21/07/1984, 13:55:07.4,52.943,-4.48,10.6,2.2,11,0.7,4, , LLEYN PENIN,NW WALES,
04/08/1984, 07:09:13.2,52.965,-4.39,23,2.2,17,0.1,3, , LLEYN PENIN,NW WALES,
12/08/1984, 00:31:42.6,52.965,-4.385,20.8,2.2,18,0.1,4, , LLEYN PENIN,NW WALES,
24/01/1986, 22:04:22.6,51.255,-4.774,2.5,2.2,23,0.6, , , BRISTOL CHANNEL,,
23/02/1989, 19:58:26.6,52.203,-4.169,8.7,2.2,28,0.9, , , NEWQUAY,DYFED,
17/08/1992, 00:53:35.1,51.684,-3.26,0.1,2.2,21,0.3,5, , BARGOED,MID GLAMORGAN,
21/04/1996, 18:28:50.4,51.897,-4.202,8.6,2.2, , , , , CARMARTHEN,DYFED,
29/06/2004, 06:13:29.5,51.948,-3.5,16.6,2.2,11,0.2, , , SENNYBRIDGE,POWYS,
05/11/2006, 22:35:39.7,52.414,-2.622,3.3,2.2,16,0.3, , , LUDLOW,SHROPSHIRE,
06/05/2008, 06:25:51.1,52.126,-3.911,5.4,2.2,13,0.4, , , LAMPETER,CEREDIGION,
26/07/2009, 12:17:31.5,53.379,-4.477,6.9,2.2,13,0.2,3, , ISLE OF ANGLESEY,,
04/02/2010, 13:32:11.6,51.197,-4.583,18.9,2.2,11,0.3, , , BRISTOL CHANNEL,,
22/03/2013, 12:57:59.9,52.967,-4.457,12.9,2.2,11,0.3, , , LLEYN PENINSULA,GWYNEDD,
17/02/2018, 23:17:32.7,51.759,-3.819,7.8,2.2,16,0.4, , , CWMLLYNFELL,NPT,
13/12/1940, 09:00:00.0,53.03,-4.18, ,2.3, , , , , CAERNARVON,,
12/07/1978, 20:04:04.9,53.39,-4.3,13.9,2.3, , , , , ANGLESEY,,
07/05/1981, 00:29:56.4,51.975,-3.599,7.7,2.3,8,0.5, , , LLANDOVERY,,
04/04/1982, 21:43:46.6,51.94,-3.434,15.5,2.3,9,0.3, , , PONT-FAEN,POWYS,
15/09/1983, 14:32:43.5,52.626,-4.038,2.5,2.3,13,0.7, , , DOLGELLAU,GWYNEDD,
29/07/1984, 20:45:23.0,53.047,-3.071,8.8,2.3,3,0,4, , LLEYN PENIN,NW WALES,
12/08/1984, 04:06:30.2,52.968,-4.378,22.7,2.3,18,0.1,4, , LLEYN PENIN,NW WALES,
12/04/1987, 11:04:56.0,52.677,-3.084,8.6,2.3,18,0.3, , , WELSHPOOL,POWYS,
17/09/1993, 01:39:54.4,52.31,-2.732,15.6,2.3,18,0.1, , , LUDLOW,SHROPSHIRE,
11/02/1998, 20:39:19.3,51.633,-3.014,5.2,2.3, , ,3, , CWMBRAN,GWENT,
20/05/2000, 16:16:54.3,52.736,-5.022,10.6,2.3, , , , , IRISH SEA,,
08/05/2003, 19:38:24.1,51.994,-3.617,7.3,2.3,24,0.2, , , LLANDOVERY,POWYS,
16/06/2003, 02:38:35.8,52.707,-4.152,11.7,2.3,16,0.2, , , CARDIGAN BAY,,
12/05/2005, 12:26:15.5,51.906,-3.86,9.2,2.3,21,0.3, , , LLANDEILO,DYFED,
07/02/2013, 22:41:04.1,53.057,-4.374,16.7,2.3,19,0.2,3, , CAERNARFON BAY,GWYNEDD,
12/11/2018, 23:05:59.4,52.229,-2.717,14.6,2.3,14,0.2,2, , LEOMINSTER,HEREF,
24/03/2020, 17:19:20.1,51.985,-2.886,16.1,2.3,15,0.2, , , PONTRILAS,HEREFORDSHIRE,
14/12/1924, 13:22:00.0,53,-3.4, ,2.4, , , , , CORWEN,,
12/12/1940, 22:40:00.0,53.03,-4.18, ,2.4, , , , , CAERNARVON,,
13/12/1940, 00:30:00.0,53.03,-4.18, ,2.4, , , , , CAERNARVON,,
13/12/1940, 01:30:00.0,53.03,-4.18, ,2.4, , , , , CAERNARVON,,
07/02/1980, 05:17:00.0,51.65,-2.85, ,2.4, , ,3, , NEWPORT AREA,,
22/06/1980, 12:04:18.8,51.66,-3.02, ,2.4, , , , , NEWPORT AREA,,
09/08/1982, 11:25:05.6,53.114,-3.901,3.5,2.4,20,2.8,3, , BLANEAU FFEST.,GWYNEDD,
19/07/1984, 20:53:17.8,52.94,-4.442,8.7,2.4,11,0.6,4, , LLEYN PENIN,NW WALES,
30/07/1984, 15:15:54.2,53.17,-4.084,12.8,2.4,4,0.2,3, , LLEYN PENIN,NW WALES,
21/08/1985, 03:24:09.1,51.938,-3.226,14.5,2.4,10,0.6, , , BLACK MOUNTAINS,POWYS,
17/10/2001, 23:03:11.1,53.209,-2.745,8.7,2.4, , , , , CHESTER,CHESHIRE,
28/12/2002, 14:36:03.2,51.708,-2.861,25.9,2.4,13,0.1, , , USK,GWENT,
14/12/2009, 23:20:51.4,52.413,-3.686,6.1,2.4,23,0.5,3, , LLANGURIG,POWYS,
